Year,Format,Country,From,Score_type,Score
2019,first-semi-final,Estonia,Poland,Televoters,7
2019,first-semi-final,Estonia,Belarus,Televoters,6
2019,first-semi-final,Estonia,Spain,Televoters,6
2019,first-semi-final,Estonia,Serbia,Televoters,3
2019,first-semi-final,Estonia,Greece,Televoters,3
2019,first-semi-final,Estonia,Montenegro,Televoters,2
2019,first-semi-final,Estonia,France,Televoters,1
2019,first-semi-final,Portugal,France,Televoters,12
2019,first-semi-final,Portugal,Spain,Televoters,12
2019,first-semi-final,Portugal,Belgium,Televoters,8
2019,first-semi-final,Portugal,Australia,Televoters,4
2019,first-semi-final,Portugal,Finland,Televoters,3
2019,first-semi-final,Portugal,Belarus,Televoters,2
2019,first-semi-final,Portugal,Georgia,Televoters,2
2019,first-semi-final,Greece,San Marino,Televoters,12
2019,first-semi-final,Greece,Cyprus,Televoters,12
2019,first-semi-final,Greece,Australia,Televoters,8
2019,first-semi-final,Greece,Portugal,Televoters,5
2019,first-semi-final,Greece,Georgia,Televoters,4
2019,first-semi-final,Greece,Belgium,Televoters,4
2019,first-semi-final,Greece,France,Televoters,3
2019,first-semi-final,Greece,Spain,Televoters,2
2019,first-semi-final,Greece,Serbia,Televoters,2
2019,first-semi-final,Greece,Montenegro,Televoters,1
2019,first-semi-final,Greece,Hungary,Televoters,1
2019,first-semi-final,San Marino,Georgia,Televoters,12
2019,first-semi-final,San Marino,Czech Republic,Televoters,12
2019,first-semi-final,San Marino,Hungary,Televoters,12
2019,first-semi-final,San Marino,Montenegro,Televoters,10
2019,first-semi-final,San Marino,Estonia,Televoters,10
2019,first-semi-final,San Marino,Spain,Televoters,8
2019,first-semi-final,San Marino,Cyprus,Televoters,8
2019,first-semi-final,San Marino,Belarus,Televoters,7
2019,first-semi-final,San Marino,Australia,Televoters,6
2019,first-semi-final,San Marino,Poland,Televoters,6
2019,first-semi-final,San Marino,Portugal,Televoters,6
2019,first-semi-final,San Marino,Serbia,Televoters,5
2019,first-semi-final,San Marino,Israel,Televoters,5
2019,first-semi-final,San Marino,Iceland,Televoters,4
2019,first-semi-final,San Marino,Finland,Televoters,4
2019,first-semi-final,San Marino,Greece,Televoters,4
2019,first-semi-final,San Marino,Slovenia,Televoters,3
2019,first-semi-final,San Marino,Belgium,Televoters,2
2019,second-semi-final,Armenia,Russia,Televoters,10
2019,second-semi-final,Armenia,North Macedonia,Televoters,6
2019,second-semi-final,Armenia,Netherlands,Televoters,5
2019,second-semi-final,Armenia,Moldova,Televoters,2
2019,second-semi-final,Ireland,United Kingdom,Televoters,3
2019,second-semi-final,Moldova,Romania,Televoters,12
2019,second-semi-final,Moldova,Russia,Televoters,5
2019,second-semi-final,Moldova,Italy,Televoters,5
2019,second-semi-final,Moldova,Armenia,Televoters,3
2019,second-semi-final,Moldova,Denmark,Televoters,2
2019,second-semi-final,Switzerland,Austria,Televoters,12
2019,second-semi-final,Switzerland,Germany,Televoters,12
2019,second-semi-final,Switzerland,Malta,Televoters,12
2019,second-semi-final,Switzerland,Azerbaijan,Televoters,10
2019,second-semi-final,Switzerland,Croatia,Televoters,8
2019,second-semi-final,Switzerland,Armenia,Televoters,8
2019,second-semi-final,Switzerland,Netherlands,Televoters,8
2019,second-semi-final,Switzerland,Romania,Televoters,7
2019,second-semi-final,Switzerland,Norway,Televoters,7
2019,second-semi-final,Switzerland,Denmark,Televoters,6
2019,second-semi-final,Switzerland,Italy,Televoters,6
2019,second-semi-final,Switzerland,United Kingdom,Televoters,6
2019,second-semi-final,Switzerland,Ireland,Televoters,6
2019,second-semi-final,Switzerland,Albania,Televoters,6
2019,second-semi-final,Switzerland,Moldova,Televoters,6
2019,second-semi-final,Switzerland,Sweden,Televoters,4
2019,second-semi-final,Switzerland,Lithuania,Televoters,4
2019,second-semi-final,Switzerland,Russia,Televoters,4
2019,second-semi-final,Switzerland,Latvia,Televoters,3
2019,second-semi-final,Switzerland,North Macedonia,Televoters,2
2019,second-semi-final,Latvia,Lithuania,Televoters,12
2019,second-semi-final,Latvia,Moldova,Televoters,1
2019,second-semi-final,Romania,Moldova,Televoters,12
2019,second-semi-final,Romania,Italy,Televoters,10
2019,second-semi-final,Romania,United Kingdom,Televoters,1
2019,second-semi-final,Romania,Ireland,Televoters,1
2019,second-semi-final,Denmark,Sweden,Televoters,10
2019,second-semi-final,Denmark,Norway,Televoters,8
2019,second-semi-final,Denmark,Latvia,Televoters,5
2019,second-semi-final,Denmark,Netherlands,Televoters,4
2019,second-semi-final,Denmark,Lithuania,Televoters,3
2019,second-semi-final,Denmark,Austria,Televoters,2
2019,second-semi-final,Denmark,Malta,Televoters,2
2019,second-semi-final,Denmark,Ireland,Televoters,2
2019,second-semi-final,Denmark,Switzerland,Televoters,2
2019,second-semi-final,Denmark,Croatia,Televoters,1
2019,second-semi-final,Denmark,Albania,Televoters,1
2019,second-semi-final,Denmark,Armenia,Televoters,1
2019,second-semi-final,Sweden,Norway,Televoters,10
2019,second-semi-final,Sweden,Netherlands,Televoters,10
2019,second-semi-final,Sweden,Denmark,Televoters,10
2019,second-semi-final,Sweden,Switzerland,Televoters,8
2019,second-semi-final,Sweden,Malta,Televoters,7
2019,second-semi-final,Sweden,Ireland,Televoters,5
2019,second-semi-final,Sweden,Germany,Televoters,5
2019,second-semi-final,Sweden,Lithuania,Televoters,5
2019,second-semi-final,Sweden,Armenia,Televoters,4
2019,second-semi-final,Sweden,Albania,Televoters,4
2019,second-semi-final,Sweden,Latvia,Televoters,4
2019,second-semi-final,Sweden,Croatia,Televoters,4
2019,second-semi-final,Sweden,United Kingdom,Televoters,4
2019,second-semi-final,Sweden,Azerbaijan,Televoters,3
2019,second-semi-final,Sweden,Russia,Televoters,2
2019,second-semi-final,Sweden,North Macedonia,Televoters,1
2019,second-semi-final,Sweden,Romania,Televoters,1
2019,second-semi-final,Sweden,Austria,Televoters,1
2019,second-semi-final,Croatia,North Macedonia,Televoters,10
2019,second-semi-final,Croatia,Austria,Televoters,8
2019,second-semi-final,Croatia,Switzerland,Televoters,5
2019,second-semi-final,Croatia,Russia,Televoters,3
2019,second-semi-final,Croatia,Albania,Televoters,3
2019,second-semi-final,Croatia,Germany,Televoters,3
2019,second-semi-final,Croatia,Armenia,Televoters,2
2019,second-semi-final,Croatia,Malta,Televoters,1
2019,second-semi-final,Croatia,Azerbaijan,Televoters,1
2019,second-semi-final,Croatia,Latvia,Televoters,1
2019,second-semi-final,Croatia,Sweden,Televoters,1
2019,second-semi-final,Malta,United Kingdom,Televoters,8
2019,second-semi-final,Malta,Armenia,Televoters,7
2019,second-semi-final,Malta,Azerbaijan,Televoters,6
2019,second-semi-final,Malta,Denmark,Televoters,5
2019,second-semi-final,Malta,North Macedonia,Televoters,4
2019,second-semi-final,Malta,Ireland,Televoters,4
2019,second-semi-final,Malta,Norway,Televoters,3
2019,second-semi-final,Malta,Moldova,Televoters,3
2019,second-semi-final,Malta,Italy,Televoters,2
2019,second-semi-final,Malta,Latvia,Televoters,2
2019,second-semi-final,Malta,Romania,Televoters,2
2019,second-semi-final,Malta,Croatia,Televoters,2
2019,second-semi-final,Malta,Netherlands,Televoters,1
2019,second-semi-final,Malta,Lithuania,Televoters,1
2019,second-semi-final,Lithuania,Norway,Televoters,12
2019,second-semi-final,Lithuania,United Kingdom,Televoters,12
2019,second-semi-final,Lithuania,Ireland,Televoters,12
2019,second-semi-final,Lithuania,Latvia,Televoters,10
2019,second-semi-final,Lithuania,Sweden,Televoters,7
2019,second-semi-final,Lithuania,Albania,Televoters,5
2019,second-semi-final,Lithuania,Moldova,Televoters,5
2019,second-semi-final,Lithuania,Denmark,Televoters,4
2019,second-semi-final,Lithuania,Malta,Televoters,3
2019,second-semi-final,Lithuania,Netherlands,Televoters,2
2019,second-semi-final,Lithuania,Azerbaijan,Televoters,2
2019,second-semi-final,Lithuania,Germany,Televoters,1
2019,second-semi-final,Lithuania,Switzerland,Televoters,1
2019,second-semi-final,Lithuania,Russia,Televoters,1
2019,second-semi-final,Russia,Armenia,Televoters,12
2019,second-semi-final,Russia,Latvia,Televoters,12
2019,second-semi-final,Russia,Azerbaijan,Televoters,12
2019,second-semi-final,Russia,Lithuania,Televoters,10
2019,second-semi-final,Russia,Moldova,Televoters,10
2019,second-semi-final,Russia,Romania,Televoters,8
2019,second-semi-final,Russia,Ireland,Televoters,7
2019,second-semi-final,Russia,North Macedonia,Televoters,7
2019,second-semi-final,Russia,Germany,Televoters,7
2019,second-semi-final,Russia,Italy,Televoters,7
2019,second-semi-final,Russia,Malta,Televoters,5
2019,second-semi-final,Russia,Norway,Televoters,4
2019,second-semi-final,Russia,Austria,Televoters,4
2019,second-semi-final,Russia,Switzerland,Televoters,3
2019,second-semi-final,Russia,Netherlands,Televoters,3
2019,second-semi-final,Russia,Denmark,Televoters,3
2019,second-semi-final,Russia,Sweden,Televoters,3
2019,second-semi-final,Russia,Croatia,Televoters,3
2019,second-semi-final,Russia,United Kingdom,Televoters,2
2019,second-semi-final,Russia,Albania,Televoters,2
2019,second-semi-final,Albania,Switzerland,Televoters,12
2019,second-semi-final,Albania,North Macedonia,Televoters,12
2019,second-semi-final,Albania,Italy,Televoters,12
2019,second-semi-final,Albania,Croatia,Televoters,6
2019,second-semi-final,Albania,Azerbaijan,Televoters,4
2019,second-semi-final,Albania,Romania,Televoters,3
2019,second-semi-final,Albania,Austria,Televoters,3
2019,second-semi-final,Albania,Sweden,Televoters,2
2019,second-semi-final,Albania,Norway,Televoters,2
2019,second-semi-final,Albania,Germany,Televoters,2
2019,second-semi-final,Norway,Sweden,Televoters,12
2019,second-semi-final,Norway,Albania,Televoters,12
2019,second-semi-final,Norway,Netherlands,Televoters,12
2019,second-semi-final,Norway,Denmark,Televoters,12
2019,second-semi-final,Norway,Germany,Televoters,10
2019,second-semi-final,Norway,Austria,Televoters,10
2019,second-semi-final,Norway,Croatia,Televoters,10
2019,second-semi-final,Norway,United Kingdom,Televoters,10
2019,second-semi-final,Norway,Ireland,Televoters,10
2019,second-semi-final,Norway,Switzerland,Televoters,10
2019,second-semi-final,Norway,Italy,Televoters,8
2019,second-semi-final,Norway,Malta,Televoters,8
2019,second-semi-final,Norway,Lithuania,Televoters,8
2019,second-semi-final,Norway,Russia,Televoters,8
2019,second-semi-final,Norway,Latvia,Televoters,8
2019,second-semi-final,Norway,Armenia,Televoters,5
2019,second-semi-final,Norway,Romania,Televoters,5
2019,second-semi-final,Norway,Azerbaijan,Televoters,5
2019,second-semi-final,Norway,Moldova,Televoters,4
2019,second-semi-final,Norway,North Macedonia,Televoters,3
2019,second-semi-final,Netherlands,Albania,Televoters,10
2019,second-semi-final,Netherlands,Malta,Televoters,10
2019,second-semi-final,Netherlands,Armenia,Televoters,10
2019,second-semi-final,Netherlands,North Macedonia,Televoters,8
2019,second-semi-final,Netherlands,Azerbaijan,Televoters,8
2019,second-semi-final,Netherlands,Denmark,Televoters,8
2019,second-semi-final,Netherlands,Germany,Televoters,8
2019,second-semi-final,Netherlands,Ireland,Televoters,8
2019,second-semi-final,Netherlands,Russia,Televoters,7
2019,second-semi-final,Netherlands,Moldova,Televoters,7
2019,second-semi-final,Netherlands,Latvia,Televoters,7
2019,second-semi-final,Netherlands,Croatia,Televoters,7
2019,second-semi-final,Netherlands,Switzerland,Televoters,6
2019,second-semi-final,Netherlands,Romania,Televoters,6
2019,second-semi-final,Netherlands,Austria,Televoters,6
2019,second-semi-final,Netherlands,Lithuania,Televoters,6
2019,second-semi-final,Netherlands,Norway,Televoters,5
2019,second-semi-final,Netherlands,Sweden,Televoters,5
2019,second-semi-final,Netherlands,United Kingdom,Televoters,5
2019,second-semi-final,Netherlands,Italy,Televoters,3
2019,second-semi-final,North Macedonia,Croatia,Televoters,12
2019,second-semi-final,North Macedonia,Albania,Televoters,8
2019,second-semi-final,North Macedonia,Switzerland,Televoters,7
2019,second-semi-final,North Macedonia,Azerbaijan,Televoters,7
2019,second-semi-final,North Macedonia,Germany,Televoters,6
2019,second-semi-final,North Macedonia,Russia,Televoters,6
2019,second-semi-final,North Macedonia,Armenia,Televoters,6
2019,second-semi-final,North Macedonia,Netherlands,Televoters,6
2019,second-semi-final,North Macedonia,Sweden,Televoters,6
2019,second-semi-final,North Macedonia,Malta,Televoters,6
2019,second-semi-final,North Macedonia,Austria,Televoters,5
2019,second-semi-final,North Macedonia,Romania,Televoters,4
2019,second-semi-final,North Macedonia,Lithuania,Televoters,2
2019,second-semi-final,North Macedonia,Italy,Televoters,1
2019,second-semi-final,North Macedonia,Norway,Televoters,1
2019,second-semi-final,North Macedonia,Denmark,Televoters,1
2019,second-semi-final,Azerbaijan,Russia,Televoters,12
2019,second-semi-final,Azerbaijan,Romania,Televoters,10
2019,second-semi-final,Azerbaijan,Sweden,Televoters,8
2019,second-semi-final,Azerbaijan,Moldova,Televoters,8
2019,second-semi-final,Azerbaijan,Denmark,Televoters,7
2019,second-semi-final,Azerbaijan,Austria,Televoters,7
2019,second-semi-final,Azerbaijan,United Kingdom,Televoters,7
2019,second-semi-final,Azerbaijan,Lithuania,Televoters,7
2019,second-semi-final,Azerbaijan,Albania,Televoters,7
2019,second-semi-final,Azerbaijan,Netherlands,Televoters,7
2019,second-semi-final,Azerbaijan,Norway,Televoters,6
2019,second-semi-final,Azerbaijan,Latvia,Televoters,6
2019,second-semi-final,Azerbaijan,North Macedonia,Televoters,5
2019,second-semi-final,Azerbaijan,Croatia,Televoters,5
2019,second-semi-final,Azerbaijan,Germany,Televoters,4
2019,second-semi-final,Azerbaijan,Italy,Televoters,4
2019,second-semi-final,Azerbaijan,Malta,Televoters,4
2019,second-semi-final,Azerbaijan,Switzerland,Televoters,4
2019,second-semi-final,Azerbaijan,Ireland,Televoters,3
2019,grand-final,Malta,Armenia,Televoters,6
2019,grand-final,Malta,North Macedonia,Televoters,6
2019,grand-final,Malta,Azerbaijan,Televoters,4
2019,grand-final,Malta,Australia,Televoters,4
2019,grand-final,Albania,North Macedonia,Televoters,12
2019,grand-final,Albania,Italy,Televoters,12
2019,grand-final,Albania,Switzerland,Televoters,10
2019,grand-final,Albania,Montenegro,Televoters,7
2019,grand-final,Albania,Greece,Televoters,5
2019,grand-final,Albania,Croatia,Televoters,1
2019,grand-final,Czech Republic,Iceland,Televoters,2
2019,grand-final,Czech Republic,Australia,Televoters,2
2019,grand-final,Czech Republic,Moldova,Televoters,2
2019,grand-final,Czech Republic,Poland,Televoters,1
2019,grand-final,Russia,Latvia,Televoters,12
2019,grand-final,Russia,San Marino,Televoters,12
2019,grand-final,Russia,Lithuania,Televoters,12
2019,grand-final,Russia,Moldova,Televoters,12
2019,grand-final,Russia,Israel,Televoters,12
2019,grand-final,Russia,Armenia,Televoters,12
2019,grand-final,Russia,Estonia,Televoters,12
2019,grand-final,Russia,Belarus,Televoters,12
2019,grand-final,Russia,Azerbaijan,Televoters,12
2019,grand-final,Russia,Albania,Televoters,12
2019,grand-final,Russia,Czech Republic,Televoters,12
2019,grand-final,Russia,Cyprus,Televoters,10
2019,grand-final,Russia,Montenegro,Televoters,10
2019,grand-final,Russia,Portugal,Televoters,10
2019,grand-final,Russia,Greece,Televoters,8
2019,grand-final,Russia,Georgia,Televoters,8
2019,grand-final,Russia,Italy,Televoters,8
2019,grand-final,Russia,Germany,Televoters,8
2019,grand-final,Russia,Serbia,Televoters,8
2019,grand-final,Russia,Romania,Televoters,7
2019,grand-final,Russia,Hungary,Televoters,7
2019,grand-final,Russia,Austria,Televoters,5
2019,grand-final,Russia,Ireland,Televoters,5
2019,grand-final,Russia,Finland,Televoters,4
2019,grand-final,Russia,Malta,Televoters,4
2019,grand-final,Russia,Poland,Televoters,3
2019,grand-final,Russia,France,Televoters,3
2019,grand-final,Russia,Spain,Televoters,2
2019,grand-final,Russia,Norway,Televoters,1
2019,grand-final,Russia,Belgium,Televoters,1
2019,grand-final,Denmark,Sweden,Televoters,7
2019,grand-final,Denmark,United Kingdom,Televoters,6
2019,grand-final,Denmark,Estonia,Televoters,6
2019,grand-final,Denmark,Netherlands,Televoters,5
2019,grand-final,Denmark,Norway,Televoters,5
2019,grand-final,Denmark,Iceland,Televoters,4
2019,grand-final,Denmark,France,Televoters,4
2019,grand-final,Denmark,Italy,Televoters,4
2019,grand-final,Denmark,Germany,Televoters,4
2019,grand-final,Denmark,Slovenia,Televoters,3
2019,grand-final,Denmark,Portugal,Televoters,1
2019,grand-final,Denmark,Switzerland,Televoters,1
2019,grand-final,Denmark,Israel,Televoters,1
2019,grand-final,San Marino,Georgia,Televoters,10
2019,grand-final,San Marino,Albania,Televoters,10
2019,grand-final,San Marino,Azerbaijan,Televoters,10
2019,grand-final,San Marino,Moldova,Televoters,8
2019,grand-final,San Marino,Montenegro,Televoters,8
2019,grand-final,San Marino,North Macedonia,Televoters,8
2019,grand-final,San Marino,Hungary,Televoters,6
2019,grand-final,San Marino,Croatia,Televoters,2
2019,grand-final,San Marino,Serbia,Televoters,1
2019,grand-final,San Marino,Iceland,Televoters,1
2019,grand-final,San Marino,Belarus,Televoters,1
2019,grand-final,North Macedonia,Slovenia,Televoters,12
2019,grand-final,North Macedonia,Serbia,Televoters,12
2019,grand-final,North Macedonia,Croatia,Televoters,7
2019,grand-final,North Macedonia,Montenegro,Televoters,6
2019,grand-final,North Macedonia,Albania,Televoters,6
2019,grand-final,North Macedonia,Malta,Televoters,5
2019,grand-final,North Macedonia,Azerbaijan,Televoters,3
2019,grand-final,North Macedonia,Sweden,Televoters,2
2019,grand-final,North Macedonia,Switzerland,Televoters,2
2019,grand-final,North Macedonia,Georgia,Televoters,2
2019,grand-final,North Macedonia,Netherlands,Televoters,1
2019,grand-final,Sweden,Norway,Televoters,12
2019,grand-final,Sweden,Denmark,Televoters,10
2019,grand-final,Sweden,Australia,Televoters,8
2019,grand-final,Sweden,Netherlands,Televoters,8
2019,grand-final,Sweden,Iceland,Televoters,8
2019,grand-final,Sweden,Finland,Televoters,7
2019,grand-final,Sweden,Georgia,Televoters,6
2019,grand-final,Sweden,Spain,Televoters,6
2019,grand-final,Sweden,Malta,Televoters,6
2019,grand-final,Sweden,United Kingdom,Televoters,5
2019,grand-final,Sweden,Switzerland,Televoters,4
2019,grand-final,Sweden,Estonia,Televoters,3
2019,grand-final,Sweden,Lithuania,Televoters,3
2019,grand-final,Sweden,Ireland,Televoters,2
2019,grand-final,Sweden,Armenia,Televoters,2
2019,grand-final,Sweden,Belgium,Televoters,2
2019,grand-final,Sweden,Germany,Televoters,1
